status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,2.0,1.0,1.07,White Township,New Jersey,7823.0,,,219000.0
for_sale,3.0,2.0,0.57,Vernon,New Jersey,7461.0,,,199000.0
for_sale,3.0,3.0,0.29,Dingmans Ferry,Pennsylvania,18328.0,1920.0,2019-05-24,229000.0
for_sale,3.0,2.0,1.06,Milford,Pennsylvania,18337.0,3872.0,2016-12-06,389900.0
for_sale,2.0,1.0,1.13,Milford,Pennsylvania,18337.0,2399.0,2021-07-19,249900.0
for_sale,2.0,2.0,,Hamburg,New Jersey,7419.0,,,170000.0
for_sale,3.0,2.0,0.21,Upper Mt Bethel Township,Pennsylvania,18343.0,1752.0,2016-12-30,349900.0
for_sale,3.0,3.0,0.09,Allamuchy Township,New Jersey,7840.0,,2018-07-03,375000.0
for_sale,2.0,2.0,0.01,Independence Township,New Jersey,7840.0,1484.0,2005-07-11,274500.0
for_sale,5.0,3.0,14.2,Sparrow Bush,New York,12780.0,3984.0,2017-03-23,799000.0
for_sale,,,9.94,East Stroudsburg,Pennsylvania,18301.0,,,146000.0
for_sale,3.0,3.0,1.04,Wantage Township,New Jersey,7461.0,2128.0,1987-05-08,439900.0
for_sale,,,1.11,Milford,Pennsylvania,18337.0,,,19900.0
for_sale,,,1.6,Milford,Pennsylvania,18337.0,,,19900.0
for_sale,3.0,3.0,2.51,Sandyston,New Jersey,7826.0,,,450000.0
for_sale,4.0,4.0,0.37,Allamuchy Township,New Jersey,7840.0,,2005-01-05,529000.0
for_sale,4.0,3.0,1.32,Dingmans Ferry,Pennsylvania,18328.0,3520.0,2021-03-09,415000.0
for_sale,4.0,3.0,0.69,Hamburg,New Jersey,7419.0,,2018-10-04,350000.0
for_sale,4.0,3.0,2.5,Frelinghuysen,New Jersey,7825.0,,2016-06-09,535000.0
for_sale,3.0,3.0,0.35,Sparta,New Jersey,7871.0,,2016-10-24,550000.0
for_sale,4.0,3.0,0.98,Stillwater,New Jersey,7860.0,,2019-04-16,399999.0
for_sale,3.0,3.0,3.16,Milford,Pennsylvania,18337.0,1503.0,1992-11-16,285000.0
for_sale,4.0,3.0,1.05,Milford,Pennsylvania,18337.0,2989.0,,375000.0
for_sale,3.0,2.0,0.35,Vernon,New Jersey,7419.0,1700.0,2008-04-28,309900.0
for_sale,3.0,2.0,0.16,Newton,New Jersey,7860.0,,2014-06-25,375000.0
for_sale,,,1.38,Glen Spey,New York,12737.0,,1994-05-13,35000.0
for_sale,3.0,2.0,0.53,Upper Mt Bethel Township,Pennsylvania,18343.0,2400.0,,549000.0
for_sale,3.0,2.0,0.18,Hopatcong,New Jersey,7843.0,,2010-04-06,315000.0
for_sale,4.0,3.0,5.1,Lafayette,New Jersey,7848.0,,1996-11-27,600000.0
for_sale,5.0,3.0,1.18,Hardyston,New Jersey,7419.0,3100.0,,659900.0
for_sale,4.0,3.0,1.14,Hardyston,New Jersey,7419.0,2700.0,,619900.0
for_sale,4.0,3.0,0.52,Allamuchy Township,New Jersey,7840.0,2729.0,2012-10-05,539900.0
for_sale,3.0,2.0,0.23,Middle Smithfield Township,Pennsylvania,18302.0,1792.0,,184900.0
for_sale,3.0,2.0,0.41,East Stroudsburg,Pennsylvania,18302.0,1344.0,1983-07-09,60000.0
for_sale,4.0,2.0,0.44,Bushkill,Pennsylvania,18324.0,2190.0,2018-03-20,229999.0
for_sale,3.0,1.0,0.69,Montague,New Jersey,7827.0,,2002-06-13,175000.0
for_sale,3.0,2.0,0.45,Bushkill,Pennsylvania,18324.0,2100.0,2020-12-23,219000.0
for_sale,,,12.0,Huguenot,New York,12746.0,,1992-11-19,75000.0
for_sale,3.0,2.0,1.65,Bushkill,Pennsylvania,18324.0,1971.0,2006-05-10,264900.0
for_sale,4.0,4.0,0.56,Bushkill,Pennsylvania,18324.0,3072.0,2020-06-26,414000.0
for_sale,4.0,2.0,0.28,Wantage,New Jersey,7461.0,,2002-11-18,310000.0
for_sale,3.0,3.0,6.38,Wantage Township,New Jersey,7461.0,,2005-01-21,379900.0
for_sale,4.0,2.0,2.61,Stillwater,New Jersey,7860.0,,2009-03-02,390000.0
for_sale,3.0,2.0,0.17,Newton,New Jersey,7860.0,1532.0,2009-03-13,294999.0
for_sale,3.0,2.0,1.24,Montague,New Jersey,7827.0,,,399113.0
for_sale,2.0,2.0,2.01,Independence Township,New Jersey,7838.0,19998.0,2006-06-12,249900.0
for_sale,,,3.18,Hampton,New Jersey,7860.0,,2013-03-13,65000.0
for_sale,2.0,2.0,0.09,Hopatcong,New Jersey,7843.0,,1999-10-12,489900.0
for_sale,4.0,4.0,1.3,Lords Valley,Pennsylvania,18428.0,3990.0,,650000.0
for_sale,3.0,3.0,5.4,Lackawaxen,Pennsylvania,18435.0,2856.0,,566000.0
for_sale,4.0,4.0,1.53,Wantage Township,New Jersey,7461.0,,2000-02-07,499900.0
for_sale,3.0,3.0,0.54,Dingmans Ferry,Pennsylvania,18328.0,3048.0,2012-10-03,479900.0
for_sale,,,4.58,Independence Township,New Jersey,7840.0,,,129000.0
for_sale,3.0,2.0,0.32,Hopatcong,New Jersey,7821.0,,2014-08-07,600000.0
for_sale,4.0,3.0,1.24,Vernon,New Jersey,7461.0,3045.0,2019-05-02,499900.0
for_sale,3.0,1.0,0.47,Dingmans Ferry,Pennsylvania,18328.0,1098.0,2002-10-21,239900.0
for_sale,,,18.0,Frankford Township,New Jersey,7826.0,,,198500.0
for_sale,3.0,3.0,0.46,Byram Township,New Jersey,7874.0,,2007-12-04,449000.0
for_sale,3.0,2.0,0.12,Matamoras,Pennsylvania,18336.0,2619.0,2019-11-22,284900.0
for_sale,1.0,1.0,,Allamuchy Township,New Jersey,7838.0,,,239999.0
for_sale,3.0,2.0,4.14,Ny,New York,12737.0,2800.0,2021-08-25,399000.0
for_sale,3.0,3.0,0.07,Hardyston,New Jersey,7419.0,2176.0,2004-03-31,269999.0
for_sale,3.0,2.0,0.04,Bushkill,Pennsylvania,18324.0,1524.0,1993-02-23,169900.0
for_sale,3.0,3.0,1.06,Milford,Pennsylvania,18337.0,2500.0,2014-10-21,789900.0
for_sale,3.0,2.0,1.26,Lords Valley,Pennsylvania,18428.0,2352.0,,399000.0
for_sale,2.0,1.0,,Newton,New Jersey,7860.0,,2021-08-02,359000.0
for_sale,4.0,3.0,0.94,East Stroudsburg,Pennsylvania,18301.0,2260.0,2010-04-27,297000.0
for_sale,3.0,3.0,,Allamuchy Township,New Jersey,7840.0,1910.0,,410000.0
for_sale,,,0.91,Lords Valley,Pennsylvania,18428.0,,,49500.0
for_sale,4.0,3.0,0.28,Hopatcong,New Jersey,7843.0,,2015-05-26,399000.0
for_sale,2.0,2.0,,Sparta,New Jersey,7871.0,,,264900.0
for_sale,4.0,3.0,0.34,Allamuchy Township,New Jersey,7840.0,2912.0,2006-06-22,589900.0
for_sale,3.0,3.0,0.52,Hawley,Pennsylvania,18428.0,2489.0,,525000.0
for_sale,2.0,2.0,0.23,Sparta,New Jersey,7871.0,1468.0,1991-10-25,265000.0
for_sale,3.0,1.0,0.3,East Stroudsburg,Pennsylvania,18302.0,912.0,2006-08-01,170000.0
for_sale,3.0,1.0,0.81,Milford,Pennsylvania,18337.0,2640.0,2017-11-08,249000.0
for_sale,4.0,3.0,0.88,Bushkill,Pennsylvania,18324.0,2660.0,1994-03-08,384900.0
for_sale,3.0,2.0,3.49,Milford,Pennsylvania,18337.0,3433.0,,369000.0
for_sale,2.0,2.0,0.05,Bushkill,Pennsylvania,18324.0,1028.0,2019-10-03,159000.0
for_sale,3.0,2.0,0.47,Lords Valley,Pennsylvania,18428.0,1060.0,1999-08-06,225000.0
for_sale,3.0,3.0,0.68,East Stroudsburg,Pennsylvania,18302.0,2240.0,2017-11-22,259999.0
for_sale,3.0,3.0,1.19,Milford,Pennsylvania,18337.0,2744.0,,419900.0
for_sale,4.0,2.0,0.34,Smallwood,New York,12778.0,1009.0,,210000.0
for_sale,4.0,4.0,1.0,Andover,New Jersey,7821.0,,1987-12-02,489000.0
for_sale,2.0,2.0,0.15,Newton,New Jersey,7860.0,1357.0,2004-11-08,259900.0
for_sale,3.0,3.0,0.64,Montague,New Jersey,7827.0,,,325000.0
for_sale,4.0,3.0,0.88,Bushkill,Pennsylvania,18324.0,2929.0,2019-11-18,429990.0
for_sale,3.0,3.0,0.38,Andover,New Jersey,7821.0,,2019-08-12,305000.0
for_sale,3.0,2.0,0.62,Bushkill,Pennsylvania,18324.0,1350.0,2019-04-17,319900.0
for_sale,5.0,5.0,3.49,Andover,New Jersey,7821.0,,2017-12-14,550000.0
for_sale,3.0,3.0,0.65,Yulan,New York,12792.0,1480.0,2006-05-23,425000.0
for_sale,3.0,2.0,1.11,Milford,Pennsylvania,18337.0,2790.0,2021-06-16,454500.0
for_sale,3.0,2.0,0.8,Hawley,Pennsylvania,18428.0,1160.0,2003-02-03,218900.0
for_sale,2.0,2.0,,White Township,New Jersey,7823.0,1562.0,,310000.0
for_sale,2.0,2.0,,White Township,New Jersey,7823.0,1837.0,2002-07-01,324900.0
for_sale,2.0,1.0,0.35,Hopatcong,New Jersey,7843.0,,,276000.0
for_sale,4.0,3.0,1.01,Milford,Pennsylvania,18337.0,2700.0,2019-08-26,364900.0
for_sale,3.0,2.0,0.12,Matamoras,Pennsylvania,18336.0,1674.0,2021-10-05,249000.0
for_sale,3.0,2.0,0.27,Newton,New Jersey,7860.0,1408.0,2015-11-10,380000.0
for_sale,3.0,2.0,1.0,Frankford Township,New Jersey,7826.0,,2017-10-20,369900.0
for_sale,5.0,5.0,1.98,Wantage Township,New Jersey,7461.0,5402.0,2008-04-17,949999.0
for_sale,1.0,2.0,,Stanhope,New Jersey,7874.0,,2015-08-19,229000.0
for_sale,2.0,1.0,0.25,Sussex,New Jersey,7461.0,,2005-12-14,265000.0
for_sale,2.0,1.0,0.14,Hopatcong,New Jersey,7843.0,,2017-10-20,325000.0
for_sale,3.0,2.0,0.22,Sparta,New Jersey,7871.0,,1996-12-17,700000.0
for_sale,6.0,2.0,0.12,Port Jervis,New York,12771.0,2256.0,2005-11-10,295000.0
for_sale,4.0,3.0,0.38,Sparta,New Jersey,7871.0,1632.0,,424900.0
for_sale,3.0,2.0,0.7,Dingmans Ferry,Pennsylvania,18328.0,2649.0,2017-12-29,449000.0
for_sale,,,0.5,Lords Valley,Pennsylvania,18428.0,,,29900.0
for_sale,4.0,4.0,,Glen Spey,New York,12737.0,5000.0,2020-10-01,739000.0
for_sale,3.0,3.0,1.58,Knowlton,New Jersey,7832.0,1350.0,2000-06-01,389900.0
for_sale,,,0.74,East Stroudsburg,Pennsylvania,18302.0,,,85000.0
for_sale,3.0,1.0,0.18,Hopatcong,New Jersey,7843.0,,2013-02-06,279900.0
for_sale,3.0,1.0,0.09,Hopatcong,New Jersey,7843.0,1373.0,,275000.0
for_sale,3.0,1.0,0.21,Wantage Township,New Jersey,7461.0,,1993-06-02,205000.0
for_sale,3.0,2.0,,Mansfield,New Jersey,7863.0,,,99000.0
for_sale,3.0,2.0,0.77,Milford,Pennsylvania,18337.0,1960.0,2015-07-16,249900.0
for_sale,2.0,2.0,0.23,Belvidere,New Jersey,7823.0,,2010-11-18,199999.0
for_sale,4.0,3.0,0.25,Bushkill,Pennsylvania,18324.0,2226.0,2002-04-01,245000.0
for_sale,3.0,2.0,0.3,Bushkill,Pennsylvania,18324.0,2336.0,2020-02-05,299000.0
for_sale,8.0,4.0,1.43,Wantage Township,New Jersey,7461.0,29997.0,,609000.0
for_sale,3.0,3.0,0.47,Bushkill,Pennsylvania,18324.0,2429.0,,380000.0
for_sale,3.0,3.0,0.54,Lords Valley,Pennsylvania,18428.0,3549.0,,449000.0
for_sale,2.0,1.0,0.4,Milford,Pennsylvania,18337.0,672.0,2010-04-01,159000.0
for_sale,4.0,3.0,0.38,Bushkill,Pennsylvania,18324.0,2074.0,1999-05-11,275000.0
for_sale,3.0,2.0,1.36,Milford,Pennsylvania,18337.0,2523.0,2017-11-29,335000.0
for_sale,5.0,4.0,1.92,Mount Bethel,Pennsylvania,18343.0,4260.0,2020-08-06,535000.0
for_sale,4.0,3.0,7.46,East Stroudsburg,Pennsylvania,18301.0,3800.0,,575000.0
for_sale,3.0,3.0,1.15,Milford,Pennsylvania,18337.0,3188.0,,422000.0
for_sale,3.0,3.0,0.41,East Stroudsburg,Pennsylvania,18302.0,1936.0,2005-08-31,159000.0
for_sale,2.0,1.0,0.07,Port Jervis,New York,12771.0,1008.0,2003-08-15,154900.0
for_sale,,,2.4,Sparta,New Jersey,7871.0,,,100000.0
for_sale,3.0,2.0,0.73,Milford,Pennsylvania,18337.0,2400.0,1989-06-20,215000.0
for_sale,3.0,3.0,0.63,Bushkill,Pennsylvania,18324.0,2301.0,2021-02-04,269000.0
for_sale,3.0,3.0,0.34,East Stroudsburg,Pennsylvania,18302.0,2498.0,2012-02-06,249000.0
for_sale,4.0,2.0,0.43,Westtown,New York,10998.0,1628.0,,250000.0
for_sale,4.0,3.0,0.42,East Stroudsburg,Pennsylvania,18302.0,2216.0,2008-03-06,250000.0
for_sale,3.0,2.0,1.1,Dingmans Ferry,Pennsylvania,18328.0,1152.0,1987-11-16,139000.0
for_sale,3.0,3.0,,Newton,New Jersey,7860.0,,,315000.0
for_sale,2.0,2.0,,East Stroudsburg,Pennsylvania,18302.0,1120.0,,82500.0
for_sale,3.0,2.0,0.33,Bushkill,Pennsylvania,18324.0,1012.0,2020-07-10,195000.0
for_sale,3.0,1.0,0.62,Dingmans Ferry,Pennsylvania,18328.0,864.0,2004-03-29,169900.0
for_sale,3.0,2.0,0.22,Dingmans Ferry,Pennsylvania,18328.0,1957.0,2011-08-11,225000.0
for_sale,3.0,2.0,0.86,Green Township,New Jersey,7821.0,,,375000.0
for_sale,4.0,4.0,0.45,Bushkill,Pennsylvania,18324.0,2608.0,2010-04-28,336000.0
for_sale,3.0,2.0,0.73,Lords Valley,Pennsylvania,18428.0,1856.0,2019-09-27,350000.0
for_sale,3.0,2.0,0.5,Lords Valley,Pennsylvania,18428.0,1762.0,,365000.0
for_sale,3.0,4.0,0.02,East Stroudsburg,Pennsylvania,18302.0,2278.0,2014-06-19,259900.0
for_sale,3.0,2.0,0.28,Pike County,Pennsylvania,18324.0,1056.0,,224900.0
for_sale,4.0,2.0,0.31,Oxford,New Jersey,7863.0,,,200000.0
for_sale,4.0,2.0,0.5,East Stroudsburg,Pennsylvania,18302.0,1900.0,,229500.0
for_sale,4.0,3.0,0.49,Lords Valley,Pennsylvania,18428.0,2600.0,,399000.0
for_sale,3.0,3.0,0.25,Hamburg,New Jersey,7419.0,3168.0,2008-11-14,499900.0
for_sale,3.0,2.0,0.6,Lords Valley,Pennsylvania,18428.0,1834.0,2016-09-01,285000.0
for_sale,11.0,8.0,81.55,Middle Smithfield Township,Pennsylvania,18302.0,10075.0,2018-08-20,2395000.0
for_sale,,2.0,0.11,Matamoras,Pennsylvania,18336.0,1552.0,2007-10-01,229900.0
for_sale,2.0,1.0,0.14,Hopatcong,New Jersey,7843.0,616.0,2018-03-08,185000.0
for_sale,2.0,2.0,0.68,Stillwater,New Jersey,7860.0,,1987-09-14,315000.0
for_sale,4.0,2.0,0.37,Vernon,New Jersey,7461.0,,,299999.0
for_sale,4.0,3.0,1.93,Sparta,New Jersey,7871.0,,2007-07-18,775000.0
for_sale,4.0,4.0,1.56,Blairstown,New Jersey,7825.0,4287.0,2006-12-06,750000.0
for_sale,4.0,3.0,1.01,Hampton,New Jersey,7860.0,,,450000.0
for_sale,2.0,2.0,,Stanhope,New Jersey,7874.0,,,175000.0
for_sale,2.0,2.0,,Independence Township,New Jersey,7840.0,,2005-02-17,245000.0
for_sale,3.0,2.0,0.37,Hopatcong,New Jersey,7843.0,,,288500.0
for_sale,,,0.82,Dingmans Ferry,Pennsylvania,18328.0,,,29900.0
for_sale,3.0,2.0,0.54,Tamiment,Pennsylvania,18371.0,1500.0,,389900.0
for_sale,3.0,2.0,0.24,Hopatcong,New Jersey,7821.0,,2019-04-03,375000.0
for_sale,4.0,3.0,0.44,Sparta,New Jersey,7871.0,,2012-12-06,1999000.0
for_sale,3.0,1.0,0.19,Sparta,New Jersey,7871.0,872.0,2019-10-23,359000.0
for_sale,,,24.85,Milford,Pennsylvania,18337.0,,2006-04-07,445000.0
for_sale,2.0,1.0,0.46,Bethel,New York,12720.0,768.0,2005-08-15,189900.0
for_sale,2.0,2.0,6.0,Frankford Township,New Jersey,7826.0,,2018-01-25,109900.0
for_sale,3.0,2.0,0.74,Milford,Pennsylvania,18337.0,1914.0,1988-01-22,75000.0
for_sale,2.0,2.0,,Lafayette,New Jersey,7848.0,,,75000.0
for_sale,3.0,3.0,0.62,Hawley,Pennsylvania,18428.0,2781.0,,225000.0
for_sale,3.0,2.0,0.45,Bushkill,Pennsylvania,18324.0,1729.0,2018-12-03,272000.0
for_sale,4.0,3.0,0.48,Bushkill,Pennsylvania,18324.0,2598.0,,269900.0
for_sale,3.0,2.0,0.45,Lords Valley,Pennsylvania,18428.0,1768.0,2014-04-29,249000.0
for_sale,3.0,3.0,1.07,Milford,Pennsylvania,18337.0,3240.0,1986-02-26,287000.0
for_sale,3.0,3.0,1.09,Lords Valley,Pennsylvania,18428.0,3813.0,,429000.0
for_sale,2.0,1.0,0.4,East Stroudsburg,Pennsylvania,18302.0,1000.0,2021-05-17,145000.0
for_sale,3.0,3.0,3.78,White Lake,New York,12786.0,1728.0,2005-04-12,410000.0
for_sale,4.0,3.0,1.42,Franklin,New Jersey,7416.0,,1992-05-06,388800.0
for_sale,4.0,3.0,0.23,Dingmans Ferry,Pennsylvania,18328.0,2400.0,2021-01-22,249900.0
for_sale,3.0,2.0,0.18,Hardyston,New Jersey,7419.0,,2021-05-28,499000.0
for_sale,2.0,1.0,0.46,Hopatcong,New Jersey,7821.0,,2002-08-07,154900.0
for_sale,4.0,3.0,8.82,Blairstown,New Jersey,7825.0,2554.0,,359900.0
for_sale,2.0,2.0,,Hampton,New Jersey,7860.0,1341.0,,238500.0
for_sale,3.0,2.0,0.44,Pike County,Pennsylvania,18324.0,1470.0,2017-12-15,499000.0
for_sale,3.0,2.0,1.0,Montague,New Jersey,7827.0,,,241000.0
for_sale,3.0,1.0,0.68,Sparrow Bush,New York,12780.0,1352.0,2005-05-11,265000.0
for_sale,4.0,3.0,0.53,Stillwater,New Jersey,7860.0,2400.0,2020-12-08,435000.0
for_sale,3.0,2.0,0.34,Hamburg,New Jersey,7419.0,1228.0,2021-04-15,299000.0
for_sale,1.0,1.0,0.0,Allamuchy Township,New Jersey,7840.0,,,165000.0
for_sale,,,0.29,East Stroudsburg,Pennsylvania,18302.0,,,20000.0
for_sale,6.0,4.0,3.27,Highland Lake,New York,12743.0,5140.0,2020-12-08,1400000.0
for_sale,4.0,5.0,3.39,Fredon Township,New Jersey,7860.0,,2018-09-27,719000.0
for_sale,4.0,4.0,0.35,Hopatcong,New Jersey,7821.0,3800.0,2012-04-23,1499900.0
for_sale,3.0,3.0,0.51,Allamuchy Township,New Jersey,7838.0,1764.0,2003-09-03,450000.0
for_sale,1.0,1.0,,Stanhope,New Jersey,7874.0,,2004-10-18,175000.0
for_sale,2.0,1.0,0.42,Hopatcong,New Jersey,7843.0,,2018-06-26,225000.0
for_sale,,,0.47,Bushkill,Pennsylvania,18324.0,,,15000.0
for_sale,3.0,2.0,0.41,Tamiment,Pennsylvania,18371.0,1528.0,,388600.0
for_sale,,,0.19,Sparta,New Jersey,7871.0,,,22000.0
for_sale,,,41.77,Hardwick Twp,New Jersey,7825.0,,,259900.0
for_sale,,,7.4,Fredon Township,New Jersey,7860.0,,2002-12-16,269900.0
for_sale,4.0,3.0,0.34,Hopatcong,New Jersey,7843.0,2134.0,,619000.0
for_sale,4.0,3.0,0.34,Hopatcong,New Jersey,7843.0,2308.0,,629000.0
for_sale,4.0,3.0,0.34,Hopatcong,New Jersey,7843.0,2447.0,,649000.0
for_sale,4.0,3.0,0.34,Hopatcong,New Jersey,7843.0,2447.0,,649000.0
for_sale,4.0,3.0,0.43,Dingmans Ferry,Pennsylvania,18328.0,1636.0,,299000.0
for_sale,,,137.3,Middletown,New York,10940.0,,2004-10-08,900000.0
for_sale,2.0,1.0,0.23,Glen Spey,New York,12737.0,896.0,1981-12-10,45000.0
for_sale,2.0,,0.35,Independence Township,New Jersey,7840.0,,,149000.0
for_sale,2.0,1.0,1.9,Port Jervis,New York,12771.0,952.0,2003-04-04,198000.0
for_sale,1.0,1.0,0.12,Milford,Pennsylvania,18337.0,300.0,,43500.0
for_sale,3.0,2.0,0.75,Bushkill,Pennsylvania,18324.0,2399.0,2019-04-10,219900.0
for_sale,5.0,4.0,0.47,Bushkill,Pennsylvania,18324.0,2800.0,2016-11-01,229900.0
for_sale,3.0,3.0,0.68,Shohola,Pennsylvania,18458.0,3104.0,2006-05-03,449900.0
for_sale,4.0,4.0,1.46,Wantage Township,New Jersey,7461.0,,2002-07-12,450000.0
for_sale,2.0,1.0,0.9,Bushkill,Pennsylvania,18324.0,864.0,2011-09-01,132900.0
for_sale,4.0,4.0,1.31,Milford,Pennsylvania,18337.0,5409.0,2020-08-10,599000.0
for_sale,4.0,3.0,0.86,Milford,Pennsylvania,18337.0,2048.0,2021-02-23,325000.0
for_sale,3.0,3.0,0.71,Milford,Pennsylvania,18337.0,2250.0,2016-10-04,265000.0
for_sale,4.0,3.0,2.23,Milford,Pennsylvania,18337.0,3482.0,2021-06-02,450000.0
for_sale,3.0,2.0,0.34,Bushkill,Pennsylvania,18324.0,1638.0,2015-05-28,277000.0
for_sale,3.0,2.0,0.61,Lords Valley,Pennsylvania,18428.0,2272.0,,280000.0
for_sale,,,5.02,Milford,Pennsylvania,18337.0,,,59000.0
for_sale,2.0,1.0,0.38,Dingmans Ferry,Pennsylvania,18328.0,987.0,2019-10-17,224900.0
for_sale,3.0,3.0,0.5,Tamiment,Pennsylvania,18371.0,1607.0,2015-02-19,234000.0
for_sale,1.0,1.0,1.0,Dingmans Ferry,Pennsylvania,18328.0,540.0,2019-04-02,224900.0
for_sale,4.0,3.0,0.34,Newton,New Jersey,7860.0,,2019-08-07,419000.0
for_sale,3.0,2.0,0.98,Lords Valley,Pennsylvania,18428.0,1820.0,,250000.0
for_sale,3.0,3.0,1.21,Milford,Pennsylvania,18337.0,2144.0,1999-01-29,335000.0
for_sale,4.0,2.0,0.53,Lords Valley,Pennsylvania,18428.0,2224.0,2019-08-26,289000.0
for_sale,4.0,4.0,3.19,Mount Bethel,Pennsylvania,18343.0,2734.0,1999-04-20,550000.0
for_sale,3.0,2.0,0.35,Franklin,New Jersey,7416.0,,,319900.0
for_sale,4.0,3.0,3.74,Andover,New Jersey,7860.0,3218.0,,550000.0
for_sale,4.0,3.0,0.52,Vernon,New Jersey,7418.0,,1997-05-15,439900.0
for_sale,4.0,3.0,0.29,Matamoras,Pennsylvania,18336.0,2020.0,,299999.0
for_sale,3.0,3.0,0.04,East Stroudsburg,Pennsylvania,18302.0,1992.0,2007-06-20,299000.0
for_sale,3.0,1.0,0.34,Stillwater,New Jersey,7860.0,,2016-12-20,215000.0
for_sale,3.0,2.0,0.47,Sparta,New Jersey,7871.0,,2005-05-26,429950.0
for_sale,3.0,2.0,0.45,East Stroudsburg,Pennsylvania,18302.0,1980.0,2020-11-06,347000.0
for_sale,3.0,3.0,4.59,Milford,Pennsylvania,18337.0,3482.0,2020-10-20,499900.0
for_sale,4.0,3.0,0.84,Andover,New Jersey,7821.0,,,469000.0
for_sale,3.0,1.0,0.58,Newton,New Jersey,7860.0,,2001-06-12,299900.0
for_sale,1.0,1.0,,Stanhope,New Jersey,7874.0,,2013-08-02,185000.0
for_sale,1.0,1.0,,Allamuchy Township,New Jersey,7838.0,,2008-08-29,239000.0
for_sale,2.0,2.0,0.14,Hopatcong,New Jersey,7843.0,,2006-12-14,254900.0
for_sale,4.0,2.0,2.1,Westtown,New York,10998.0,2600.0,,549000.0
for_sale,5.0,4.0,1.0,Sparta,New Jersey,7871.0,4313.0,2011-12-13,1100000.0
for_sale,3.0,1.0,0.09,Hopatcong,New Jersey,7843.0,,2021-12-23,299900.0
for_sale,3.0,2.0,0.2,Sparta,New Jersey,7871.0,,2021-05-05,950000.0
for_sale,4.0,2.0,1.05,Barryville,New York,12719.0,2199.0,2004-07-07,315000.0
for_sale,3.0,2.0,,East Stroudsburg,Pennsylvania,18302.0,1188.0,,80000.0
for_sale,3.0,3.0,0.3,Bushkill,Pennsylvania,18324.0,3290.0,2017-03-27,299500.0
for_sale,3.0,2.0,0.5,East Stroudsburg,Pennsylvania,18302.0,1104.0,1987-04-01,129900.0
for_sale,4.0,2.0,0.66,Bushkill,Pennsylvania,18324.0,1297.0,2021-03-23,205000.0
for_sale,2.0,2.0,1.03,Lords Valley,Pennsylvania,18428.0,2344.0,,290000.0
for_sale,2.0,2.0,0.77,Belvidere,New Jersey,7823.0,1209.0,,275000.0
for_sale,3.0,2.0,0.22,Milford,Pennsylvania,18337.0,2625.0,,285000.0
for_sale,4.0,3.0,0.37,Middle Smithfield Township,Pennsylvania,18302.0,3343.0,2015-07-01,474900.0
for_sale,4.0,4.0,7.5,Stillwater,New Jersey,7875.0,,,899900.0
for_sale,3.0,3.0,0.44,East Stroudsburg,Pennsylvania,18302.0,1622.0,2016-04-07,259900.0
for_sale,4.0,3.0,0.34,Bushkill,Pennsylvania,18324.0,2180.0,2009-06-24,295000.0
for_sale,1.0,1.0,0.17,Oxford,New Jersey,7863.0,,1986-03-24,133000.0
for_sale,1.0,1.0,0.17,Smallwood,New York,12774.0,864.0,,249000.0
for_sale,3.0,2.0,0.17,Wantage Township,New Jersey,7461.0,,,179900.0
for_sale,3.0,2.0,0.34,Montague,New Jersey,7827.0,,,265000.0
for_sale,2.0,1.0,0.69,Milford,Pennsylvania,18337.0,720.0,,229000.0
for_sale,3.0,2.0,0.27,Byram Township,New Jersey,7821.0,,2018-04-24,335000.0
for_sale,4.0,2.0,0.33,Bushkill,Pennsylvania,18324.0,2420.0,2010-09-09,339000.0
for_sale,3.0,2.0,1.24,Dingmans Ferry,Pennsylvania,18328.0,1835.0,2020-11-02,260000.0
for_sale,4.0,3.0,0.91,Shohola,Pennsylvania,18458.0,2031.0,2000-12-12,349900.0
for_sale,3.0,2.0,1.84,Green Township,New Jersey,7860.0,1232.0,2007-05-01,315000.0
for_sale,4.0,2.0,0.27,Belvidere,New Jersey,7823.0,2129.0,2021-06-23,339900.0
for_sale,2.0,1.0,0.56,Port Jervis,New York,12771.0,672.0,2021-09-20,205000.0
for_sale,4.0,3.0,1.14,Blairstown,New Jersey,7825.0,2204.0,2021-03-24,395000.0
for_sale,3.0,3.0,0.48,Green Township,New Jersey,7821.0,,2017-10-03,349999.0
for_sale,3.0,3.0,1.2,Fredon Township,New Jersey,7860.0,2364.0,1992-06-17,419000.0
for_sale,1.0,1.0,0.19,Milford,Pennsylvania,18337.0,1216.0,2021-08-06,329500.0
for_sale,3.0,3.0,0.52,East Stroudsburg,Pennsylvania,18302.0,1811.0,2020-09-09,395000.0
for_sale,3.0,3.0,0.39,Bushkill,Pennsylvania,18324.0,2145.0,2016-06-08,309000.0
for_sale,2.0,1.0,0.69,Smallwood,New York,12778.0,484.0,,134400.0
for_sale,3.0,2.0,0.32,Bushkill,Pennsylvania,18324.0,1650.0,,285000.0
for_sale,3.0,3.0,0.18,Oxford,New Jersey,7863.0,1642.0,,134900.0
for_sale,4.0,4.0,0.54,Lords Valley,Pennsylvania,18428.0,5597.0,,799000.0
for_sale,3.0,2.0,0.53,Lords Valley,Pennsylvania,18428.0,1524.0,2018-04-05,229000.0
for_sale,3.0,,0.03,Dingmans Ferry,Pennsylvania,18337.0,1306.0,,145000.0
